OutletCode, Description, Address, ContactPerson, DisountGroupCode, RouteCode, PriceGroup, SpecialPrice , Discount, VATRates, Credit
"95512","Safari Cafeteria","","","","","PR I","","0","0","VAT16","0"
"95513","Owen Burke","","","","","TSALES","","0","0","VAT16","0"
"95514","Girraffe Manor","","","","","MIX III","","0","0","VAT16","0"
"95515","Fresh Meat Butchery - Othaya","","","","95515-UPC","NYERI","UPC","0","0","VAT16","0"
"95516","Total Muthaiga","","","","","SUB","","0","0","VAT16","0"
"95517","Ujamaa Rest - Watamu","","","","","MSA - WAT","COAST","0","0","VAT16","0"
"95518","Nicola Nyatt Taylor","","","","","MERU","UPC","0","0","VAT16","0"
"95519","Omondi","c/o Pizza Inn Union","","","","TSALES","","0","0","VAT16","0"
"95520","Kianyaga Farm Canteen","","","","","PR I","","0","0","VAT16","0"
"95521","Choma Zone- Thika Rd","","","","95521-NRB","MIX V","","0","0","VAT16","0"
"95522","Lucy Karimi","c/o Wilderness","","","","TSALES","","0","0","VAT16","0"
"95523","Hans Kaiser","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95524","Tena Cafe - Maua","","","","95524-UPC","MERU","UPC","0","0","VAT16","0"
"95525","Sinkoro Hotel","","","","95525-UPC","WESTERN","UPC","0","0","VAT16","0"
"95527","Stage Cafe - Kimathi","","","","95527-NRB","MIX IV","","0","0","VAT16","0"
"95528","Shalom House Cafe","","","","95528-NRB","UTHIRU","","0","0","VAT16","0"
"95529","Stiff Ent. Select Store","","","","","MIX V","","0","0","VAT16","0"
"95530","Buruburu Catholic","","","","","MIX V","","0","0","VAT16","0"
"95531","Lain Leckie","c/o Kenya Calcium","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95532","Cherangani View Hotel","","","","95532-UPC","WESTERN","UPC","0","0","VAT16","0"
"95533","Sweet Memories Cafe - Kayole","","","","","MIX I","","0","0","VAT16","0"
"95534","Jean Simpson","c/o Pembroke School","","","","RIFT","UPC","0","0","VAT16","0"
"95536","G.E Mohammed","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95537","Sawa S/mkt","","","","95537-UPC","RIFT","UPC","0","0","VAT16","0"
"95538","Aniellos Rest","c/o Onjikos","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95539","Stephen Dragon Bar - Shanzu","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95540","Homabay Vendor","","","","95540-UPC","NYANZA","UPC","0","0","VAT16","0"
"95541","Rosemary Mwangi","c/o Nas Nrb","","","","TSALES","","0","0","VAT16","0"
"95542","Double Touch","","","","","VARIOUS","","0","0","VAT16","0"
"95543","Kingsway Junior Academy - Msa","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95544","Ken Roid","c/o Morning Dew","","","","MSA - I.A","COAST","0","0","VAT16","0"
"95545","Le Vans Park Hotel","","","","95545-NRB","INDAREA","","0","0","VAT16","0"
"95547","Mr Walifu","c/o Chale Island","","","","MSA","COAST","0","0","VAT16","0"
"95548","Hills School - Eldoret","","","","95548-UPC","WESTERN","UPC","0","0","VAT16","0"
"95549","Santiago - Malindi","","","","95549-UPC","MSA- MA","COAST","0","0","VAT16","0"
"95550","Essent Cafe - Eld","","","","","NYANZA","UPC","0","0","VAT16","0"
"95552","Kang'u Yummy cafe","c/o Kilifi Cafe","","","95049-UPC","MSA - I.A","COAST","0","0","VAT16","0"
"95553","Don Bosco Utume","","","","","MIX III","","0","0","VAT16","0"
"95554","Club Comfy - Kahawa Sukari","","","","95554-NRB","PR I","","0","0","VAT16","0"
"95556","Abu's Fast Food (abus)","","","","95556-NRB","MIX V","","0","0","VAT16","0"
"95557","Kahawa West - Vendors","","","","","MIX V","ABC7","0","0","VAT16","0"
"95558","Mars Cafe","","","","95558-NRB","MIX V","","0","0","VAT16","0"
"95560","Capitol Cafe","","","","","INDAREA","","0","0","VAT16","0"
"95562","Choices Butchery - Kangema","","","","95562-UPC","NYERI","UPC","0","0","VAT16","0"
"95563","Kenchic - Nkuruma Road","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"95564","Rogers Ashworth","c/o Alibarbours","","","","MSA- KIL","COAST","0","0","VAT16","0"
"95565","Kamau Cafe - Likoni","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95566","Haveystar Cafe","","","","95566-NRB","UTHIRU","","0","0","VAT16","0"
"95570","Happy Days Cafe - Kangundo","","","","95570-NRB","MIX I","","0","0","VAT16","0"
"95571","Nizar Dossa - Kitale","","","","","RIFT","UPC","0","0","VAT16","0"
"95572","Fonter Nela - Diani","","","","95572-MSA","MSA - S.C","COAST","0","0","VAT16","0"
"95573","Fang Fang Rest","","","","","MIX III","","0","0","VAT16","0"
"95574","Mrs  Longstall","c/o Thika Sports Club","","","","MIX V","","0","0","VAT16","0"
"95575","Silvester","c/o Voyager","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95576","Eldoville Farm","","","","","PR III","","0","0","VAT16","0"
"95577","Gathogo Kangemi Vendor","","","","95577-NRB","UTHIRU","","0","0","VAT16","0"
"95578","Frosty Melon Caterers Ltd","","","","95598-NRB","INDAREA","","0","0","VAT16","0"
"95580","Kamukoywa Vendor - Kimilili","","","","95580-UPC","WESTERN","UPC","0","0","VAT16","0"
"95581","Mehbob Jesani","c/o I.P.S","","","","TSALES","","0","0","VAT16","0"
"95582","Triza Kariuki","","","","","HURL","","0","0","VAT16","0"
"95583","G.Spielman","c/o Kibiru","","","","MSA- KIL","COAST","0","0","VAT16","0"
"95584","Mrs P.Aosten Brown","","","","","TSALES","","0","0","VAT16","0"
"95586","Wanjoki Cafe","","","","","PR III","","0","0","VAT16","0"
"95587","GetAway - Lukenya","","","","95587-NRB","MCKS","","0","0","VAT16","0"
"95588","M. Round Turner","c/o Safari Park","","","","TSALES","","0","0","VAT16","0"
"95589","Mrs Safaris","","","","","MSA","COAST","0","0","VAT16","0"
"95590","Capricho Beach","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95591","Kate Bakers (South B)","","","","95591-NRB","INDAREA","","0","0","VAT16","0"
"95592","V. Hammond","c/o Kibiru","","","","MSA- KIL","COAST","0","0","VAT16","0"
"95593","Nickon","c/o Kibiru","","","","MSA- KIL","COAST","0","0","VAT16","0"
"95594","Mrs Parkinson","c/o Hemmingways","","","","MSA- KIL","COAST","0","0","VAT16","0"
"95595","Dr. Doolan","c/o Analap","","","","TSALES","","0","0","VAT16","0"
"95596","Mahul Shah","","","","","TSALES","","0","0","VAT16","0"
"95597","Cavanagu Rita","c/o Kibiru","","","","MSA- KIL","COAST","0","0","VAT16","0"
"95598","Diani Beach Chalets","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95599","Mrs A. Prette John","c/o Ol Pejeta","","","","NYERI","UPC","0","0","VAT16","0"
"95601","Nampark Kenya","","","","95601-NRB","PR I","","0","0","VAT16","0"
"95602","Kangemi Sausage Centre","","","","95602-NRB","UTHIRU","","0","0","VAT16","0"
"95603","Tropez","","","","95320-NRB","VARIOUS","","0","0","VAT16","0"
"95604","Tukutane Rest. - Busia","","","","","NYANZA","UPC","0","0","VAT16","0"
"95605","Kinangop Hospital","","","","95605-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"95606","Obts","","","","","TSALES","","0","0","VAT16","0"
"95608","Bush Baby - Malindi","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95609","Mary Joe - Lamu","","","","","MSA - LAMU","COAST","0","0","VAT16","0"
"95610","Little Sisters - Msa","c/o Kenya Bay Beach","","","","MSA - I.A","COAST","0","0","VAT16","0"
"95611","A.S.C","","","","00002-UPC","MSA - SHA","COAST","0","0","VAT16","0"
"95612","Vipingo Beach Cottages","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95613","Winphager - upc","c/o Jambo Green Grocers","","","","NYERI","UPC","0","0","VAT16","0"
"95614","Don D'sa","","","","","TSALES","","0","0","VAT16","0"
"95617","Mac Chic Food Heaven","","","","95617-NRB","WESTL","","0","0","VAT16","0"
"95618","Mid land Petrol Station - Cafe","","","","95618-NRB","UTHIRU","","0","0","VAT16","0"
"95619","Masai Garden Cafe","","","","95619-NRB","MCKS","","0","0","VAT16","0"
"95620","Tante Enterprise","","","","9562-NRB","PR I","","0","0","VAT16","0"
"95621","Mrs Rina","","","","","NYANZA","UPC","0","0","VAT16","0"
"95622","Mr Retief - Malindi","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95623","D.M Tours - Diani","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95624","Mr R.Woodall","c/o Ali Barbours","","","","MSA- KIL","COAST","0","0","VAT16","0"
"95625","Mr A. Stenning","MD - SDV Transami","","","","MSA","COAST","0","0","VAT16","0"
"95626","The Blues Restaurant","","","","95656-NRB","HURL","","0","0","VAT16","0"
"95627","Claudine Pereira","","","","95627-NRB","TSALES","","0","0","VAT16","0"
"95628","Bomba Studio - Msa","","042-20020","Raymond Rajuai","","MSA - I.A","COAST","0","0","VAT16","0"
"95629","Fanusi Study Centre","","2727566","","","HURL","","0","0","VAT16","0"
"95630","Forest Dreams Cottage","c/o Muthaiga mini market","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95631","Mombasa Paradise","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95632","Cheshale","c/o Driftwood - Malindi","","","","MSA - LAMU","COAST","0","0","VAT16","0"
"95633","Mr Felix","c/o Uchumi Eldoret","","","","NYANZA","UPC","0","0","VAT16","0"
"95634","Meat Matt  - Kasarani","","","","95634-NRB","MIX I","","0","0","VAT16","0"
"95636","Ali - Eldoret","","","","","NYANZA","UPC","0","0","VAT16","0"
"95637","Mrs Patel - Eldoret","","","","","NYANZA","UPC","0","0","VAT16","0"
"95638","Mango Park - Diani","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95639","J.D Tennis Academy","","","","","MK II","","0","0","VAT16","0"
"95640","Kelly Bell","c/o Kengeles","","","","TSALES","","0","0","VAT16","0"
"95641","Diani palm house","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95642","Kilimani Meat Supply","","","","","FFOOD1","","0","0","VAT16","0"
"95643","Highlight cafe","","","","","MCKS","","0","0","VAT16","0"
"95644","Papa Charley Rest - Diani","","040-3203566","","95644-MSA","MSA - S.C","COAST","0","0","VAT16","0"
"95645","Jerusalem Corner Bar","","","","","MIX IV","","0","0","VAT16","0"
"95646","Twins Cafe - Muranga","","","","95646-UPC","NYERI","UPC","0","0","VAT16","0"
"95649","David Hopcraft","c/o Muthaiga Country Club","","","","TSALES","","0","0","VAT16","0"
"95650","Marine Travels","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"95651","Kenya Calcium - Diani","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95652","Sharks Place","","","","95652-NRB","PR III","","0","0","VAT16","0"
"95653","Mrs Harber","c/o Mr J, Taylor","","","","TSALES","","0","0","VAT16","0"
"95654","Quality Restaurant - Nrb","","","","95654-NRB","VARIOUS","","0","0","VAT16","0"
"95657","Coral cottages - Diani","","","","95657-MSA","MSA - S.C","COAST","0","0","VAT16","0"
"95658","Mambo Italiano","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95659","Ali","c/o Uchumi  Eldoret","","","","WESTERN","UPC","0","0","VAT16","0"
"95660","Ration Merchants","","","","95660-NRB","MIX I","","0","0","VAT16","0"
"95661","Zimmerlyne - Msa","","","","","MSA","","0","0","VAT16","0"
"95662","Shelka Enter. Butchery - NKR","","","","95662-UPC","RIFT","UPC","0","0","VAT16","0"
"95663","Kasneb Cafe","","","","","INDAREA","","0","0","VAT16","0"
"95664","Joe's Butchery","","","","95664-NRB","MIX IV","","0","0","VAT16","0"
"95665","KSMS Cafe","","","","","MIX V","","0","0","VAT16","0"
"95666","Zaire Hotel - upc","","","","95666-UPC","RIFT","UPC","0","0","VAT16","0"
"95667","Royal Restaurant - Busia","","","","95667-UPC","NYANZA","UPC","0","0","VAT16","0"
"95668","Hossana Quality Foods","","","","95668-NRB","MIX IV","","0","0","VAT16","0"
"95669","Kilimani Farm - Msa","","","","95669-MSA","MSA","COAST","0","0","VAT16","0"
"95670","St. Thomas Barnados Home","","","","95670-NRB","INDAREA","","0","0","VAT16","0"
"95671","Jonathan Cloag Academy","","","","95670-NRB","VARIOUS","","0","0","VAT16","0"
"95672","Shirikisho Butchery - Wangige","","","","95672-NRB","UTHIRU","","0","0","VAT16","0"
"95674","C.I.D Headquarters Canteen","","","","95674-NRB","MIX V","","0","0","VAT16","0"
"95675","Daylight Prime Foods - Naivash","","","","95675-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"95676","Kenya Wildlife Training Inst","","","","95676-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"95677","Safana's Quality Meats Ltd","P.O. BOX 64938-00619","3755426,3743089,3743130","Mr. Fazal M Butt","95677-NRB","TSALES","","0","0","VAT16","0"
"95678","L.N. Agencies - Dagoreti Mkt","","","","95678-NRB","UTHIRU","","0","0","VAT16","0"
"95679","Thika Technical","","","","","PR I","","0","0","VAT16","0"
"95680","Food fortune","","","","95680-NRB","MCKS","","0","0","VAT16","0"
"95681","Agneta Demare","c/o Kingfisher","","","","MSA","COAST","0","0","VAT16","0"
"95682","Chania Boys High School","","","","","PR I","ABC7","0","0","VAT16","0"
"95683","Ndunyu S/Duka - Kinangop","","","","95683-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"95684","New Bakers Ltd - Mobil Plaza","","","","","PR III","","0","0","VAT16","0"
"95685","Kenchic Inn - Mtwapa","","","","95210-UPC","MSA - SHA","COAST","0","0","VAT16","0"
"95686","Fruit Bar - Gachie","","","","95686-NRB","UTHIRU","","0","0","VAT16","0"
"95689","J'sata mini shop","","","","","WESTL","","0","0","VAT16","0"
"95690","Bahari Cafe","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95691","Clara Cafe - Nyeri","","","","95691-UPC","NYERI","UPC","0","0","VAT16","0"
"95692","Eden Cafe - Nyeri","","","","95692-UPC","NYERI","UPC","0","0","VAT16","0"
"95693","Gilgil Hills Academy - Gilgil","","","","95693-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"95694","Hibiskus Lodge - Shanzu","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95695","Hezta Preparatory Snr Sch.","","","","95695-UPC","RIFT","UPC","0","0","VAT16","0"
"95696","Diana Cash & Carry - Nyeri","","","","95696-UPC","NYERI","UPC","0","0","VAT16","0"
"95697","Gilbert","c/o Voyager","","","","MSA","COAST","0","0","VAT16","0"
"95700","Alimfta - Malindi","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95701","Leena  Point - Eld","","","","94320-UPC","WESTERN","UPC","0","0","VAT16","0"
"95702","Kenya Polytechnic - Canteen","","","","95702-NRB","MIX IV","","0","0","VAT16","0"
"95703","K.U. Nyayo Kitchen","","","","95703-NRB","MIX V","","0","0","VAT16","0"
"95704","White Cottage School","","","","95704-NRB","VARIOUS","","0","0","VAT16","0"
"95705","Turbo Vendor","","","","95705-UPC","WESTERN","UPC","0","0","VAT16","0"
"95706","Wines & Spirits -  Mumias","","","","95706-UPC","WESTERN","UPC","0","0","VAT16","0"
"95707","Ndegwa General Shop","","","","","PR I","","0","0","VAT16","0"
"95708","Joy Star Cafe","","","","","MIX V","","0","0","VAT16","0"
"95709","Bella Rest","","","","","WESTL","","0","0","VAT16","0"
"95710","Hima Butchery (mima)","","","","95710-NRB","PR I","","0","0","VAT16","0"
"95712","Umeme Pork Butchey","","","","","MIX V","","0","0","VAT16","0"
"95713","Mr Kangaru","","","","","TSALES","","0","0","VAT16","0"
"95715","Elgon View Academy","","","","95715-UPC","WESTERN","UPC","0","0","VAT16","0"
"95716","Mt. Kenya Academy","","","","95716-UPC","NYERI","UPC","0","0","VAT16","0"
"95718","Drivers Cafe - Maungu","","","","","MSA - R","COAST","0","0","VAT16","0"
"95719","Club Lambada","","","","95719-NRB","WESTL","","0","0","VAT16","0"
"95720","Loreto Msongari","","","","95720-NRB","SUB","","0","0","VAT16","0"
"95721","St. Peter's School - Juja","","","","95721-NRB","PR I","ABC5","0","0","VAT16","0"
"95722","Bambu Resort - Msa","","","","","MSA","COAST","0","0","VAT16","0"
"95723","Elshadai Cafe - Eld","","","","95723-UPC","WESTERN","UPC","0","0","VAT16","0"
"95724","Amecea Pastora Institute -Eld","","","","95724-UPC","WESTERN","UPC","0","0","VAT16","0"
"95725","Out String Hotel (spring)","","","","","MIX V","","0","0","VAT16","0"
"95726","Generation Fast Food - 44","","","","","MIX V","","0","0","VAT16","0"
"95727","Gakenia 2 s/mkt - Kasarani","","","","95727-NRB","MIX V","","0","0","VAT16","0"
"95731","Kenya Vehicle Manufactures","","","","","PR I","","0","0","VAT16","0"
"95732","Olive Inn Hotel - Matunda","","","","95732-UPC","WESTERN","UPC","0","0","VAT16","0"
"95733","Right Choice Enterprises","","","","95733-NRB","FFOOD1","","0","0","VAT16","0"
"95734","Thika Pastoral Centre","","","","95734-NRB","PR I","","0","0","VAT16","0"
"95735","German Ambassadeur","","","","","TSALES","","0","0","VAT16","0"
"95736","New Generation Rest - Kangemi","","","","95736-NRB","UTHIRU","","0","0","VAT16","0"
"95737","Kibishu Lodge - Shanzu","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95738","Free of Charge (F.O.C.)-Hurl","","","","","","PDA_FOC","0","0","VAT16","0"
"95739","Replacements - Hurl","","","","","","PDA_FOC","0","0","VAT16","0"
"95740","Free of Charge (F.O.C.)-Mix II","","","","","","PDA_FOC","0","0","VAT16","0"
"95741","Replacements - Mix II","","","","","","PDA_FOC","0","0","VAT16","0"
"95742","Ngumo Terminus Kiosk","","","","95742-NRB","INDAREA","","0","0","VAT16","0"
"95743","Pressy Stores - Kapsabet","","","","95743-UPC","WESTERN","UPC","0","0","VAT16","0"
"95744","Kipkeino School - Eldoret","","","","95744-UPC","WESTERN","UPC","0","0","VAT16","0"
"95745","Olboit High School - Eldoret","","","","95745-UPC","WESTERN","UPC","0","0","VAT16","0"
"95746","Flamingo Cafe","","","","95746-UPC","WESTERN","UPC","0","0","VAT16","0"
"95747","Diani Beachalets","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95748","Tandoori - Diani","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95749","George Omondi - Kericho Hawker","","","","95749-UPC","NYANZA","UPC","0","0","VAT16","0"
"95750","Happy Corner Cafe","","","","","MIX V","","0","0","VAT16","0"
"95751","Rhino Mini Shop","","","","95751-NRB","MIX IV","","0","0","VAT16","0"
"95752","Walk Inn Cafe","","","","95752-NRB","MIX I","","0","0","VAT16","0"
"95754","Mwalimu Hotel - Mosoriot","","","","95754-UPC","WESTERN","UPC","0","0","VAT16","0"
"95756","J.S & Company Hardware","","","","95756-NRB","MIX III","","0","0","VAT16","0"
"95757","Cheers Honey Lodge","","","","95757-NRB","PR I","","0","0","VAT16","0"
"95758","Kilulu Ltd","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95759","World Fish - Likoni","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"95760","Kaimosi Teachers College","","","","95760-UPC","WESTERN","UPC","0","0","VAT16","0"
"95761","Chavakali Boys High School","","","","95761-UPC","WESTERN","UPC","0","0","VAT16","0"
"95762","Sigalagala Traning College","","","","95762-UPC","WESTERN","UPC","0","0","VAT16","0"
"95763","Musingu High School","","","","95763-UPC","WESTERN","UPC","0","0","VAT16","0"
"95764","Magram Butchey","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"95765","German Embassy","","","","","TSALES","","0","0","VAT16","0"
"95766","Free of Charge (F.O.C.)-Westla","","","","","WESTL","PDA_FOC","0","0","VAT16","0"
"95767","Replacements - Westlands","","","","","WESTL","PDA_FOC","0","0","VAT16","0"
"95769","Sai-Rose Hotel - Msa","","","","95769-UPC","MSA - SHA","COAST","0","0","VAT16","0"
"95770","La Baguette","","","","95770-NRB","WESTL","","0","0","VAT16","0"
"95771","Moshert Milk Snack Bar","","","","","MIX V","","0","0","VAT16","0"
"95773","Kazana Rest - ICRAF","","","","95773-NRB","PR III","","0","0","VAT16","0"
"95774","Braeburn International School","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"95775","Villa Upepo - Msa","","","","","MSA- MA","COAST","0","0","VAT16","0"
"95776","Happy Trails Cafe","","","","95776-NRB","MIX V","","0","0","VAT16","0"
"95777","Michele Cafe","","","","","MIX V","","0","0","VAT16","0"
"95778","Mrs. P. Shaw","","","","","PR I","","0","0","VAT16","0"
"95779","P.C.E.A  Guest Hse & Conf. Ce","","","","","WESTL","","0","0","VAT16","0"
"95780","Rimer Food Cafe","","","","","MIX V","","0","0","VAT16","0"
"95781","Pan African Christian College","","","","95781-NRB","MIX V","","0","0","VAT16","0"
